commonRxns,FSR_PC,Status_PC
SK_HMR_3353,0,Unchanged
SK_HMR_6782,1.42080688018053,Unchanged
SK_HMR_6907,1.74876625690871,Unchanged
SK_HMR_6908,1.74876625690871,Unchanged
SK_HMR_6909,1.74876625690871,Unchanged
SK_HMR_6910,1.74876625690871,Unchanged
SK_HMR_9805,11.9254722559679,Upregulated
SK_HSD3A2r,1604345.63620452,Upregulated
SK_LPASE,11.925471757494,Upregulated
SK_LPCHOLt,11.925471757494,Upregulated
SK_METS,0.493289501210593,Downregulated
SK_METtec,0.523641214774479,Unchanged
SK_NDP7er,0.021155415189861,Downregulated
SK_NEU310e,0.214598091121699,Downregulated
SK_NEU33e,0.164310283537821,Downregulated
SK_NEU34e,0.164310283537821,Downregulated
SK_NEU36e,0.164310283537821,Downregulated
SK_NEU39e,0.214598091121699,Downregulated
SK_NICRNTtn,0.440928661903056,Downregulated
SK_NNATn,0.440928661903056,Downregulated
SK_PCHOLHSTDe,11.9254717217235,Upregulated
SK_PGESr,0.5,Downregulated
SK_PROSTGE2t2r,0.5,Downregulated
SK_Q10H2e,1.42007011348835,Unchanged
SK_RE0452M,0.31609704071351,Downregulated
SK_SFGTH,4.61015777619084,Upregulated
SK_T4HCINNMFM,1.42007015509826,Unchanged
