commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
SK_NEU39e,10.0471358556671,Upregulated
SK_NICRNTtn,12.5589193114856,Upregulated
SK_NNATn,12.5589193116709,Upregulated
SK_PCHOLHSTDe,NaN,Unchanged
SK_PGESr,0.5,Downregulated
SK_PROSTGE2t2r,0.5,Downregulated
SK_Q10H2e,NaN,Unchanged
SK_RE0452M,7.12185891414588,Upregulated
SK_SFGTH,NaN,Unchanged
SK_T4HCINNMFM,NaN,Unchanged
SK_TYRTAm,NaN,Unchanged
SK_UAG2EMAi,NaN,Unchanged
SK_UAG4E,NaN,Unchanged
SK_UGT1A10r,2.8728297622654,Upregulated
SK_r0202,1.79442334993436,Unchanged
SK_r0652,12.6523556820081,Upregulated
SK_r0915,1.41382300216719e-06,Unchanged
SK_r1078,NaN,Unchanged
SK_r1262,8.08839926676373,Upregulated
SK_r1292,1.92608975067243e-06,Unchanged
SK_r1429,1.79442334993444,Unchanged
SK_r1459,1.4484877153709,Unchanged
