commonRxns,FSR_PC,Status_PC
OO_FAOXC2051843x,5.88790086263817,Upregulated
OO_FAOXC61x,5.88790086263817,Upregulated
OO_FAOXC81C61x,5.88790086263817,Upregulated
OO_FATP6t,295630259.647718,Upregulated
OO_FMNALKPle,1.01594697197917,Unchanged
OO_FUMSO3tm,74.457860508062,Upregulated
OO_GALGLUSIDEtg,14.4959206325534,Upregulated
OO_GLA2l,1.32908470768647,Unchanged
OO_GLAl,8.82794275951019,Upregulated
OO_GLCAASE4ly,5.34158724499501,Upregulated
OO_GLCAASE5ly,5.34158829722886,Upregulated
OO_GLCt4,3407534.92303151,Upregulated
OO_GNDc,3.85671277975196,Upregulated
OO_HDD2COAtx,8.9865123743652,Upregulated
OO_HMR_0276,18.0433481101001,Upregulated
OO_HMR_0392,0.628428960278304,Unchanged
OO_HMR_0482,0.000644125534448013,Unchanged
OO_HMR_0839,0.866738380536591,Unchanged
OO_HMR_0854,0.866738380536591,Unchanged
OO_HMR_0986,48.9599329718218,Upregulated
OO_HMR_0987,11.4173598729617,Upregulated
OO_HMR_3094,51.1773183485745,Upregulated
OO_HMR_3095,51.1773183485745,Upregulated
OO_HMR_3096,51.1773183485745,Upregulated
OO_HMR_3097,51.1773183485745,Upregulated
OO_HMR_3230,4.87080824452385e-07,Unchanged
OO_HMR_3231,4.87080824452385e-07,Unchanged
OO_HMR_3232,4.87080824452385e-07,Unchanged
OO_HMR_3233,4.87080824452385e-07,Unchanged
OO_HMR_3296,0.664552332769778,Unchanged
OO_HMR_3452,1.54078409271042,Unchanged
OO_HMR_3453,1.54078409271042,Unchanged
OO_HMR_3454,1.54078409271042,Unchanged
OO_HMR_3456,1.54078409271042,Unchanged
OO_HMR_3457,1.54078409271042,Unchanged
OO_HMR_4630,0.0275510148804447,Downregulated
OO_HMR_6362,1.04297087018447,Unchanged
OO_ICDHyp,7.57083369511073e-07,Unchanged
OO_LACZe,5.48663336052378,Upregulated
OO_LINKDEG2ly,5.34158768372675,Upregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000025110101,Unchanged
OO_NACHEX1ly,5.34158724499501,Upregulated
OO_NACHEX2ly,5.34158768372675,Upregulated
OO_NACHEXA3ly,5.34158829722886,Upregulated
OO_NACHEXA4ly,5.34158829722886,Upregulated
OO_NACSMCTte,0.928486695243807,Unchanged
OO_NDPK7n,1.27508214605664e-05,Unchanged
OO_NTD7e,1.01594707459742,Unchanged
OO_OCCOAtm,1.90654693688685e-06,Unchanged
OO_P4507B12r,9.84974652077701,Upregulated
OO_PA_HStm,2.4915488031513,Upregulated
OO_PGI,9.31593068963858,Upregulated
OO_PGLc,3.8567130299466,Upregulated
OO_PTVSTtep,1.25550501138605e-07,Unchanged
OO_RE1520M,0.664552488264035,Unchanged
OO_RE1522M,0.664552448227448,Unchanged
OO_RE1525M,0.664552448227448,Unchanged
OO_RE1527M,0.664552488264035,Unchanged
OO_RE1532M,0.664552448227448,Unchanged
OO_RE1534M,0.664552488264035,Unchanged
OO_RE2992M,1.54078409271042,Unchanged
OO_RE3174C,16.2842650202812,Upregulated
OO_RE3175C,16.2842650202812,Upregulated
OO_RSVtev,1.25550502175997e-07,Unchanged
OO_S4TASE1ly,5.34158724499501,Upregulated
OO_S4TASE2ly,5.34158768372675,Upregulated
OO_SARDHm,98.7102642225596,Upregulated
OO_SIAT9g,7.18369028153156,Upregulated
OO_ST8SIA12,7.18369028153156,Upregulated
OO_TMNDNCCOAtx,5.88790085869398,Upregulated
OO_TYRASE,2.2108569513969,Upregulated
OO_UPPN,0.841482010264465,Unchanged
OO_XOL7AONEtr,9.84974650396104,Upregulated
OO_XOLTRI27tc,9.84974650396104,Upregulated
OO_XYLK,4.75517925277438,Upregulated
OO_r0173,0.0387674743767098,Downregulated
OO_r0249,43518064.8609527,Upregulated
OO_r0488,0.0352317231037463,Downregulated
OO_r0595,75.1157418382035,Upregulated
OO_r0715,8.98651242730846,Upregulated
OO_r0717,8.98651242730846,Upregulated
OO_r0719,8.98651242730846,Upregulated
OO_r0721,8.98651242730846,Upregulated
OO_r0795,75.1157418382035,Upregulated
OO_r0840,43518064.8609527,Upregulated
OO_r1252,8.98651242730846,Upregulated
OO_r1260,17.5208223747648,Upregulated
OO_r1444,8.98651242730846,Upregulated
OO_r2447,1.04297082407724,Unchanged
OO_sink_C02528[c],17.1524275678863,Upregulated
OO_sink_asn_L[c],0.20285073836916,Downregulated
OO_sink_val_L[c],1,Unchanged
SK_34HPLFM,12.9013581061607,Upregulated
SK_34HPLtm,12.9701905555616,Upregulated
SK_3DPHBH2,12.9634447294485,Upregulated
SK_3M4HDXPAC,29.0749982202012,Upregulated
SK_3MOX4HOXPGALDOX,0.044997263966404,Downregulated
SK_3MOXTYROX,29.0749982202012,Upregulated
SK_4HBZCOAFm,12.9634447294485,Upregulated
SK_4HBZFm,12.9634447294485,Upregulated
SK_ACNAMt2,1.52007180682433,Unchanged
SK_AHC,4.51265209016092,Upregulated
SK_ARGtD,1,Unchanged
SK_ASPPROASCT1,152238.329700954,Upregulated
SK_ASPt6,152238.32970424,Upregulated
SK_BGAL2l,1.96430658527406,Unchanged
SK_BILIRUBt2,1723967097.62605,Upregulated
SK_BILIRUBtr,1.55427972286194,Unchanged
SK_CE2512te,0.389497631633629,Downregulated
SK_CHSTEROLt2,23.8213398569964,Upregulated
