commonRxns,FSR_PC,Status_PC
GN_r2502,0.198266228806863,Downregulated
GN_r2503,0.906832023415798,Unchanged
GN_r2514,0.00720282496973068,Unchanged
GN_sink_4abut[l],0.654832812072045,Unchanged
GN_sink_dhcholestanate[c],1.00000158151302,Unchanged
GN_sink_lnlncacoa[c],0.0134226533270624,Downregulated
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.199354394677659,Downregulated
OO_3SALATAi,8.66965618056901,Upregulated
OO_3SALATAim,8.57499862018295,Upregulated
OO_3SPYRSP,8.66965618056901,Upregulated
OO_3SPYRSPm,8.57499862018295,Upregulated
OO_ACACT6p,0.948254355769265,Unchanged
OO_ACACT7p,0.948254355769265,Unchanged
OO_ACALDt,0.000276330503773169,Unchanged
OO_ACGAM2E,0.932045818491604,Unchanged
OO_ALOX15,1.06015621460614,Unchanged
OO_BDHm,20.6863835225351,Upregulated
OO_BETBGTtc,27.137728626206,Upregulated
OO_BHBtm,20.6863831750304,Upregulated
OO_BHMT,11.2133550699987,Upregulated
OO_C05769te2,59860035.9094381,Upregulated
OO_C40CPT1,41241.36201272,Upregulated
OO_C4tcx,4.35090831955188,Upregulated
OO_C4x,4.35090831955188,Upregulated
OO_CSAPASEly,0.585051691355412,Unchanged
OO_CSCPASEly,0.58505169310918,Unchanged
OO_CSPG_Atly,0.585051691355412,Unchanged
OO_CSPG_Ctly,0.58505169310918,Unchanged
OO_CYSTA,8.65076355501047,Upregulated
OO_DCK1n,1.1190853906755e-05,Unchanged
OO_DCT,0.242458609299412,Downregulated
OO_DGSNt,1.36469074599774,Unchanged
OO_DIGALSIDEtl,0.966904071495109,Unchanged
OO_DM_15HPET[r],5.35535095084481,Upregulated
OO_DM_15HPET[x],1.25051716678227,Unchanged
OO_DM_melanin_c_,0.242458616152487,Downregulated
OO_DOCOSACTDe,1.21076303135164,Unchanged
OO_DOPAQNISO1,0.242458613691574,Downregulated
OO_FADDPle,0.111913693048904,Downregulated
OO_FAEL184,0.759889451542322,Unchanged
OO_FAOXC101C102m,0.0727868942500859,Downregulated
OO_FAOXC102C103x,0.643949892992359,Unchanged
OO_FAOXC102C81x,0.643949892992359,Unchanged
OO_FAOXC102x,0.643949892992359,Unchanged
OO_FAOXC103C102x,0.643949892992359,Unchanged
OO_FAOXC123C102x,0.643949892992359,Unchanged
OO_FAOXC123x,0.643949892992359,Unchanged
OO_FAOXC143C123x,0.643949892992359,Unchanged
OO_FAOXC164C143x,0.643949892992359,Unchanged
OO_FAOXC164C165x,0.643949892992359,Unchanged
OO_FAOXC164x,0.643949892992359,Unchanged
OO_FAOXC165C164x,0.643949892992359,Unchanged
OO_FAOXC184C164m,0.104943084269475,Downregulated
OO_FAOXC184C164x,0.643949892992359,Unchanged
OO_FAOXC2051843x,0.643949892992359,Unchanged
OO_FAOXC61x,0.643949892992359,Unchanged
OO_FAOXC81C61x,0.643949892992359,Unchanged
OO_FATP6t,36893478.2167554,Upregulated
OO_FMNALKPle,0.111913693048904,Downregulated
OO_FUMSO3tm,8.57499862018295,Upregulated
OO_GALGLUSIDEtg,1.58770448612207,Unchanged
OO_GLA2l,0.145571545071377,Downregulated
OO_GLAl,0.966904071495109,Unchanged
OO_GLCAASE4ly,0.585051691355412,Unchanged
OO_GLCAASE5ly,0.58505169310918,Unchanged
OO_GLCt4,426735.615396609,Upregulated
OO_GNDc,0.422416885097874,Downregulated
OO_HDD2COAtx,0.948254355769265,Unchanged
OO_HMR_0276,1.97624602925353,Unchanged
OO_HMR_0392,0.068830362203172,Downregulated
OO_HMR_0482,7.0631142671385e-05,Unchanged
OO_HMR_0839,0.0949318565525844,Downregulated
OO_HMR_0854,0.0949318565525844,Downregulated
OO_HMR_0986,5.35535095084481,Upregulated
OO_HMR_0987,1.25051716678227,Unchanged
OO_HMR_3094,5.59592615087599,Upregulated
OO_HMR_3095,5.59637920860793,Upregulated
OO_HMR_3096,5.59637920860793,Upregulated
OO_HMR_3097,5.59637920860793,Upregulated
OO_HMR_3230,4.27433783795693e-07,Unchanged
OO_HMR_3231,4.27433783795693e-07,Unchanged
OO_HMR_3232,4.27433783795693e-07,Unchanged
OO_HMR_3233,4.27433783795693e-07,Unchanged
OO_HMR_3296,0.0727868942500859,Downregulated
OO_HMR_3452,0.168758537022749,Downregulated
