commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
OO_NACHEXA4ly,0.213883699358839,Downregulated
OO_NACSMCTte,0.636258480141977,Unchanged
OO_NDPK7n,4.35348665084694e-05,Unchanged
OO_NTD7e,0.0324136978914896,Downregulated
OO_OCCOAtm,1.6641172113772e-05,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.0915286842035298,Downregulated
OO_PGI,0.152664774012187,Downregulated
OO_PGLc,0.0826710443326322,Downregulated
OO_PTVSTtep,5.04527864734428e-07,Unchanged
OO_RE1520M,0.193544492496995,Downregulated
OO_RE1522M,0.193544499811209,Downregulated
OO_RE1525M,0.193544499811209,Downregulated
OO_RE1527M,0.193544492496995,Downregulated
OO_RE1532M,0.193544499811209,Downregulated
OO_RE1534M,0.193544492496995,Downregulated
OO_RE2992M,0.137815256394397,Downregulated
OO_RE3174C,0.271847657074096,Downregulated
OO_RE3175C,0.271847657149528,Downregulated
OO_RSVtev,5.04527865871296e-07,Unchanged
OO_S4TASE1ly,0.213883699748575,Downregulated
OO_S4TASE2ly,0.213883700888193,Downregulated
OO_SARDHm,6.15852813541143,Upregulated
OO_SIAT9g,0.183805334162987,Downregulated
OO_ST8SIA12,0.183805334162987,Downregulated
OO_TMNDNCCOAtx,0.208527064122605,Downregulated
OO_TYRASE,2.65825018633175e-06,Unchanged
OO_UPPN,NaN,Unchanged
OO_XOL7AONEtr,NaN,Unchanged
OO_XOLTRI27tc,NaN,Unchanged
OO_XYLK,0.0825276591574369,Downregulated
OO_r0173,0.0388313348024928,Downregulated
OO_r0249,272989.726997177,Upregulated
OO_r0488,3.64096939047822e-07,Unchanged
OO_r0595,NaN,Unchanged
OO_r0715,0.240290450695904,Downregulated
OO_r0717,0.240290450695904,Downregulated
OO_r0719,0.240290450695904,Downregulated
OO_r0721,0.240290450695904,Downregulated
OO_r0795,NaN,Unchanged
OO_r0840,272989.726996889,Upregulated
OO_r1252,0.240290450695904,Downregulated
OO_r1260,0.485652219591573,Downregulated
OO_r1444,0.240290450695904,Downregulated
OO_r2447,0.024110950795521,Downregulated
OO_sink_C02528[c],1.87141438573529e-05,Unchanged
OO_sink_asn_L[c],7.80231727601315e-06,Unchanged
OO_sink_val_L[c],2.88915705158849,Upregulated
SK_34HPLFM,NaN,Unchanged
SK_34HPLtm,NaN,Unchanged
SK_3DPHBH2,NaN,Unchanged
SK_3M4HDXPAC,NaN,Unchanged
SK_3MOX4HOXPGALDOX,0.025350494954755,Downregulated
SK_3MOXTYROX,NaN,Unchanged
SK_4HBZCOAFm,NaN,Unchanged
SK_4HBZFm,NaN,Unchanged
