commonRxns,FSR_BASE_PC,Status_BASE_PC
GN_r2502,0.218898972718707,Downregulated
GN_r2503,0.00523981294590382,Unchanged
GN_r2514,3.54339396319197e-08,Unchanged
GN_sink_4abut[l],0.0466546809728897,Downregulated
GN_sink_dhcholestanate[c],94675.2989298164,Upregulated
GN_sink_lnlncacoa[c],2.39891957831561e-07,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],45685.914015602,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.0452305474390311,Downregulated
OO_ACACT7p,0.0452305474390311,Downregulated
OO_ACALDt,1.39476306211266e-05,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,0.207824793877471,Downregulated
OO_BETBGTtc,0.267234026458887,Downregulated
OO_BHBtm,0.207824790386281,Downregulated
OO_BHMT,0.110421548787072,Downregulated
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,0.670525433797044,Unchanged
OO_C4x,0.670525433797044,Unchanged
OO_CSAPASEly,0.0495907887630211,Downregulated
OO_CSCPASEly,0.0495907843707292,Downregulated
OO_CSPG_Atly,0.0495907887630211,Downregulated
OO_CSPG_Ctly,0.0495907843707292,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,6.64337173801246e-06,Unchanged
OO_DCT,1.00499055344417e-06,Unchanged
OO_DGSNt,1.36469074599774,Unchanged
OO_DIGALSIDEtl,0.116899912075348,Downregulated
OO_DM_15HPET[r],9.40619435948558e-06,Unchanged
OO_DM_15HPET[x],0.0468880462634285,Downregulated
OO_DM_melanin_c_,1.00499058145456e-06,Unchanged
OO_DOCOSACTDe,0.129776580916149,Downregulated
OO_DOPAQNISO1,1.00499057164967e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.0355308496917532,Downregulated
OO_FAOXC101C102m,0.053692967965797,Downregulated
OO_FAOXC102C103x,0.0992401470290536,Downregulated
OO_FAOXC102C81x,0.0992401470290536,Downregulated
OO_FAOXC102x,0.0992401470290536,Downregulated
OO_FAOXC103C102x,0.0992401470290536,Downregulated
OO_FAOXC123C102x,0.0992401470290536,Downregulated
OO_FAOXC123x,0.0992401470290536,Downregulated
OO_FAOXC143C123x,0.0992401470290536,Downregulated
OO_FAOXC164C143x,0.0992401470290536,Downregulated
OO_FAOXC164C165x,0.0992401470290536,Downregulated
OO_FAOXC164x,0.0992401470290536,Downregulated
OO_FAOXC165C164x,0.0992401470290536,Downregulated
OO_FAOXC184C164m,0.0447946487186309,Downregulated
