commonRxns,FSR_PCOPT,Status_PCOPT
OO_FAOXC165C164x,1.6240196896945,Unchanged
OO_FAOXC184C164m,0.4516654949331,Downregulated
OO_FAOXC184C164x,1.6240196896945,Unchanged
OO_FAOXC2051843x,1.6240196896945,Unchanged
OO_FAOXC61x,1.6240196896945,Unchanged
OO_FAOXC81C61x,1.6240196896945,Unchanged
OO_FATP6t,26821134.3010542,Upregulated
OO_FMNALKPle,0.590570373842631,Unchanged
OO_FUMSO3tm,39.7725669185965,Upregulated
OO_GALGLUSIDEtg,8.3511871408473,Upregulated
OO_GLA2l,0.757379276757054,Unchanged
OO_GLAl,5.15910240789702,Upregulated
OO_GLCAASE4ly,3.04114882719652,Upregulated
OO_GLCAASE5ly,3.04114883142713,Upregulated
OO_GLCt4,310231.906682045,Upregulated
OO_GNDc,1.9470329281592,Unchanged
OO_HDD2COAtx,6.3060736586816,Upregulated
OO_HMR_0276,10.5477755431177,Upregulated
OO_HMR_0392,0.349654127885712,Downregulated
OO_HMR_0482,0.000325040452716435,Unchanged
OO_HMR_0839,0.498700360587261,Downregulated
OO_HMR_0854,0.498700360587261,Downregulated
OO_HMR_0986,20.5154468007184,Upregulated
OO_HMR_0987,5.2664749926512,Upregulated
OO_HMR_3094,14.3150591858654,Upregulated
OO_HMR_3095,14.3150591858654,Upregulated
OO_HMR_3096,14.3150591858654,Upregulated
OO_HMR_3097,14.3150591858654,Upregulated
OO_HMR_3230,2.93102921312031e-06,Unchanged
OO_HMR_3231,2.93102921312031e-06,Unchanged
OO_HMR_3232,2.93102921312031e-06,Unchanged
OO_HMR_3233,2.93102921312031e-06,Unchanged
OO_HMR_3296,0.333143777882276,Downregulated
OO_HMR_3452,0.726600265624657,Unchanged
OO_HMR_3453,0.726600265624657,Unchanged
OO_HMR_3454,0.726600265541204,Unchanged
OO_HMR_3456,0.726600265624657,Unchanged
OO_HMR_3457,0.726600265541204,Unchanged
OO_HMR_4630,0.0147781354806623,Downregulated
OO_HMR_6362,0.685364660272005,Unchanged
OO_ICDHyp,4.2914967443753e-06,Unchanged
OO_LACZe,3.26476895928755,Upregulated
OO_LINKDEG2ly,3.04114887170975,Upregulated
OO_LTC4CP,0.5,Downregulated
