commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
OO_HMR_4630,6.636905004294e-07,Unchanged
OO_HMR_6362,0.0424147797017171,Downregulated
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.381816921144832,Downregulated
OO_LINKDEG2ly,0.401873507291649,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000178591188,Unchanged
OO_NACHEX1ly,0.401873523056366,Downregulated
OO_NACHEX2ly,0.401873507291649,Downregulated
OO_NACHEXA3ly,0.401873512919922,Downregulated
OO_NACHEXA4ly,0.401873512919922,Downregulated
OO_NACSMCTte,0.433030274834422,Downregulated
OO_NDPK7n,5.38365127579433e-05,Unchanged
OO_NTD7e,0.0606645432093445,Downregulated
OO_OCCOAtm,1.35570930468205e-05,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.119205266408619,Downregulated
OO_PGI,0.117652162275712,Downregulated
OO_PGLc,0.177619777124162,Downregulated
OO_PTVSTtep,8.92955959102437e-07,Unchanged
OO_RE1520M,0.435116717681684,Downregulated
OO_RE1522M,0.43511673866337,Downregulated
OO_RE1525M,0.43511673866337,Downregulated
OO_RE1527M,0.435116717681684,Downregulated
OO_RE1532M,0.43511673866337,Downregulated
OO_RE1534M,0.435116717681684,Downregulated
OO_RE2992M,0.325937854520192,Downregulated
OO_RE3174C,0.685510794994695,Unchanged
OO_RE3175C,0.68551079497246,Unchanged
OO_RSVtev,8.92955958590846e-07,Unchanged
OO_S4TASE1ly,0.401873523072723,Downregulated
OO_S4TASE2ly,0.401873507118069,Downregulated
OO_SARDHm,0.895777690344613,Unchanged
OO_SIAT9g,0.363634529527189,Downregulated
OO_ST8SIA12,0.363634529527189,Downregulated
OO_TMNDNCCOAtx,0.805385735170067,Unchanged
OO_TYRASE,8.14423591276872e-06,Unchanged
OO_UPPN,NaN,Unchanged
OO_XOL7AONEtr,NaN,Unchanged
OO_XOLTRI27tc,NaN,Unchanged
OO_XYLK,0.187446508257788,Downregulated
OO_r0173,0.0363731351884835,Downregulated
OO_r0249,281938.560133035,Upregulated
OO_r0488,7.19341575925905e-07,Unchanged
OO_r0595,NaN,Unchanged
OO_r0715,0.457186671379345,Downregulated
OO_r0717,0.457186671379345,Downregulated
OO_r0719,0.457186671379345,Downregulated
OO_r0721,0.457186671379345,Downregulated
OO_r0795,NaN,Unchanged
OO_r0840,281938.560133035,Upregulated
OO_r1252,0.457186671379345,Downregulated
OO_r1260,0.905691766327516,Unchanged
OO_r1444,0.457186671379345,Downregulated
OO_r2447,0.0424147792659287,Downregulated
OO_sink_C02528[c],3.50770007817988e-05,Unchanged
OO_sink_asn_L[c],2.09383566919034e-05,Unchanged
OO_sink_val_L[c],2.88915705158849,Upregulated
SK_34HPLFM,NaN,Unchanged
SK_34HPLtm,NaN,Unchanged
SK_3DPHBH2,NaN,Unchanged
SK_3M4HDXPAC,NaN,Unchanged
SK_3MOX4HOXPGALDOX,0.0449996290967498,Downregulated
SK_3MOXTYROX,NaN,Unchanged
SK_4HBZCOAFm,NaN,Unchanged
SK_4HBZFm,NaN,Unchanged
